"Soccer";"English";"Soccer";"Barclays";"Premier";"League";"Fixtures";1;"January";;;"Sunderland";"v";"Man";"City";;;;;;;;;;;
"Match";"Odds";;;;;;;;;;;;;;;;;;;;;;;;
1325430000000;;;;;;;;;;;;;;;;;;;;;;;;;
"Timestamp";"Inplay";"delay";"Market";"ID";"Market";"status";"Selection";"ID";"Selection";"name";"BP1";"BV1";"BP2";"BV2";"BP3";"BV3";"LP1";"LV1";"LP2";"LV2";"LP3";"LV3";"Total";"matched";"LPM"
1325415869144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1564;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646747.94;1.6;;;;;
1325415869144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415870144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415870144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1559.81;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646756.3;1.6;;;;;
1325415870144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415871144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415871144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1559.81;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646756.3;1.6;;;;;
1325415871144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415872144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415872144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1559.81;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646756.3;1.6;;;;;
1325415872144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415873144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415873144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1555.2;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646765.56;1.6;;;;;
1325415873144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415874144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415874144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1555.2;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646765.56;1.6;;;;;
1325415874144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415875144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415875144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1555.2;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646765.56;1.6;;;;;
1325415875144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415876144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415876144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1555.2;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646765.56;1.6;;;;;
1325415876144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415877144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415877144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1555.2;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646765.56;1.6;;;;;
1325415877144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415878144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415878144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1555.2;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646765.56;1.6;;;;;
1325415878144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415879144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415879144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1555.2;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646765.56;1.6;;;;;
1325415879144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415880144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415880144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1555.2;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646765.56;1.6;;;;;
1325415880144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415881144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415881144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1555.2;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646765.56;1.6;;;;;
1325415881144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415882144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415882144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1555.2;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646765.56;1.6;;;;;
1325415882144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415883144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415883144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1555.2;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646765.56;1.6;;;;;
1325415883144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415884144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415884144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1555.2;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646765.56;1.6;;;;;
1325415884144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415885144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415885144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1555.2;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646765.56;1.6;;;;;
1325415885144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415886144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415886144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415886144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415887144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415887144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415887144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415888144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415888144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415888144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415889144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415889144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415889144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415890144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415890144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415890144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415891144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415891144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415891144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415892144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415892144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415892144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415893144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415893144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415893144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415894144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415894144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415894144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415895144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415895144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415895144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415896144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415896144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415896144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415897144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415897144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415897144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415898144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415898144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415898144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415899144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415899144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415899144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415900144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415900144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415900144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415901144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415901144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415901144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415902144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415902144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415902144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415903144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415903144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415903144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415904144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415904144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1553.53;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646768.9;1.6;;;;;
1325415904144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415905144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415905144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1525.99;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646828.25;1.6;;;;;
1325415905144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2736.38;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42662.27;4.2;;;;;
1325415906144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415906144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1528.19;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646828.25;1.6;;;;;
1325415906144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415907144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415907144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1518.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646848.3;1.6;;;;;
1325415907144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415908144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415908144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1518.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646848.3;1.6;;;;;
1325415908144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415909144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415909144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1518.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646848.3;1.6;;;;;
1325415909144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415910144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415910144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1518.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646848.3;1.6;;;;;
1325415910144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415911144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415911144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1518.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646848.3;1.6;;;;;
1325415911144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415912144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415912144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1518.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646848.3;1.6;;;;;
1325415912144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415913144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415913144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415913144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415914144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415914144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415914144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415915144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415915144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415915144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415916144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415916144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
